image_path,ref_mask_path,gt_path,condition,condition_id,lat,lon,invalid_mask
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GOPR0479/GOPR0479_frame_000159_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GOPR0479/GOPR0479_frame_000159_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000159_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000159_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GOPR0479/GOPR0479_frame_000165_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GOPR0479/GOPR0479_frame_000165_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000165_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000165_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GOPR0479/GOPR0479_frame_000173_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GOPR0479/GOPR0479_frame_000173_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000173_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000173_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GOPR0479/GOPR0479_frame_000181_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GOPR0479/GOPR0479_frame_000181_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000181_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000181_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GOPR0479/GOPR0479_frame_000199_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GOPR0479/GOPR0479_frame_000199_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000199_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000199_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GOPR0479/GOPR0479_frame_000326_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GOPR0479/GOPR0479_frame_000326_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000326_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000326_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GOPR0479/GOPR0479_frame_000406_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GOPR0479/GOPR0479_frame_000406_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000406_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0479/GOPR0479_frame_000406_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GOPR0480/GOPR0480_frame_000029_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GOPR0480/GOPR0480_frame_000029_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0480/GOPR0480_frame_000029_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0480/GOPR0480_frame_000029_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GOPR0480/GOPR0480_frame_000072_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GOPR0480/GOPR0480_frame_000072_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0480/GOPR0480_frame_000072_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0480/GOPR0480_frame_000072_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GOPR0480/GOPR0480_frame_000123_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GOPR0480/GOPR0480_frame_000123_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0480/GOPR0480_frame_000123_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0480/GOPR0480_frame_000123_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GOPR0480/GOPR0480_frame_000215_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GOPR0480/GOPR0480_frame_000215_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0480/GOPR0480_frame_000215_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GOPR0480/GOPR0480_frame_000215_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010475/GP010475_frame_001020_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010475/GP010475_frame_001020_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010475/GP010475_frame_001020_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010475/GP010475_frame_001020_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010475/GP010475_frame_001028_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010475/GP010475_frame_001028_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010475/GP010475_frame_001028_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010475/GP010475_frame_001028_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010475/GP010475_frame_001038_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010475/GP010475_frame_001038_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010475/GP010475_frame_001038_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010475/GP010475_frame_001038_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010475/GP010475_frame_001048_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010475/GP010475_frame_001048_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010475/GP010475_frame_001048_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010475/GP010475_frame_001048_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010475/GP010475_frame_001058_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010475/GP010475_frame_001058_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010475/GP010475_frame_001058_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010475/GP010475_frame_001058_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010476/GP010476_frame_000281_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010476/GP010476_frame_000281_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010476/GP010476_frame_000281_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010476/GP010476_frame_000281_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010476/GP010476_frame_000289_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010476/GP010476_frame_000289_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010476/GP010476_frame_000289_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010476/GP010476_frame_000289_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010476/GP010476_frame_000297_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010476/GP010476_frame_000297_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010476/GP010476_frame_000297_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010476/GP010476_frame_000297_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010476/GP010476_frame_000304_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010476/GP010476_frame_000304_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010476/GP010476_frame_000304_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010476/GP010476_frame_000304_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000228_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000228_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000228_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000228_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000236_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000236_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000236_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000236_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000248_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000248_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000248_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000248_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000257_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000257_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000257_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000257_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000265_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000265_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000265_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000265_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000274_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000274_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000274_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000274_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000284_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000284_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000284_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000284_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000293_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000293_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000293_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000293_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000302_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000302_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000302_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000302_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000315_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000315_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000315_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000315_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000342_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000342_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000342_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000342_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000353_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000353_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000353_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000353_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000361_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000361_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000361_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000361_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000369_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000369_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000369_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000369_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000377_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000377_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000377_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000377_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000387_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000387_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000387_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000387_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000393_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000393_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000393_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000393_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000401_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000401_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000401_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000401_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000414_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000414_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000414_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000414_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000446_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000446_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000446_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000446_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000506_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000506_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000506_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000506_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000563_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000563_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000563_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000563_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000573_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000573_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000573_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000573_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000581_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000581_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000581_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000581_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000589_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000589_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000589_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000589_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000601_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000601_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000601_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000601_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000609_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000609_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000609_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000609_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000621_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000621_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000621_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000621_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000633_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000633_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000633_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000633_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000666_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000666_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000666_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000666_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP010477/GP010477_frame_000678_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP010477/GP010477_frame_000678_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000678_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP010477/GP010477_frame_000678_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP020475/GP020475_frame_000006_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP020475/GP020475_frame_000006_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP020475/GP020475_frame_000006_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP020475/GP020475_frame_000006_gt_invIds.png
/home/rvl1421/Datasets/ACDC/rgb_anon/fog/train/GP020475/GP020475_frame_000015_rgb_anon.png,/home/rvl1421/Datasets/ACDC/gt_trainval_ref/gt/fog/train_ref/GP020475/GP020475_frame_000015_gt_ref_labelColor.png,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP020475/GP020475_frame_000015_gt_labelTrainIds.png,fog,0,0.0,0.0,/home/rvl1421/Datasets/ACDC/gt_trainval/gt/fog/train/GP020475/GP020475_frame_000015_gt_invIds.png
